Carrier,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum cost,rate,mode_dsc,tpt_day_cnt,Carrier type
CARRIER_06,PORT05,PORT03,25.0,49.99,DTD,81.0971,3.221,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,50.0,99.99,DTD,81.0971,3.06,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,100.0,299.99,DTD,81.0971,2.907,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,300.0,499.99,DTD,81.0971,2.7616,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,500.0,999.99,DTD,81.0971,2.6236,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,1000.0,4999.99,DTD,81.0971,2.4924,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,5000.0,99999.99,DTD,81.0971,2.3678,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,0.0,4.99,DTP,81.0971,0.7988,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,5.0,9.99,DTP,81.0971,0.7589,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,10.0,24.99,DTP,81.0971,0.7209,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,25.0,49.99,DTP,81.0971,0.6849,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,50.0,99.99,DTP,81.0971,0.6506,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,100.0,299.99,DTP,81.0971,0.6181,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,300.0,499.99,DTP,81.0971,0.5872,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,500.0,999.99,DTP,81.0971,0.5578,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,1000.0,4999.99,DTP,81.0971,0.5299,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,5000.0,99999.99,DTP,81.0971,0.5034,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,0.0,4.99,DTD,81.0971,4.3815,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,5.0,9.99,DTD,81.0971,4.1624,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,10.0,24.99,DTD,81.0971,3.9543,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,25.0,49.99,DTD,81.0971,3.7566,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,50.0,99.99,DTD,81.0971,3.5687,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,100.0,299.99,DTD,81.0971,3.3903,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,300.0,499.99,DTD,81.0971,3.2208,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,500.0,999.99,DTD,81.0971,3.0597,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,1000.0,4999.99,DTD,81.0971,2.9068,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,5000.0,99999.99,DTD,81.0971,2.7614,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,0.0,4.99,DTP,81.0971,4.2599,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,5.0,9.99,DTP,81.0971,4.0469,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,10.0,24.99,DTP,81.0971,3.8445,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,25.0,49.99,DTP,81.0971,3.6523,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,50.0,99.99,DTP,81.0971,3.4697,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,100.0,299.99,DTP,81.0971,3.2962,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,300.0,499.99,DTP,81.0971,3.1314,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,500.0,999.99,DTP,81.0971,2.9748,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,1000.0,4999.99,DTP,81.0971,2.8261,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT08,5000.0,99999.99,DTP,81.0971,2.6848,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,0.0,4.99,DTD,81.0971,0.9002,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,5.0,9.99,DTD,81.0971,0.8552,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,10.0,24.99,DTD,81.0971,0.8124,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,25.0,49.99,DTD,81.0971,0.7718,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,50.0,99.99,DTD,81.0971,0.7332,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,100.0,299.99,DTD,81.0971,0.6965,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,300.0,499.99,DTD,81.0971,0.6617,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,500.0,999.99,DTD,81.0971,0.6286,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,1000.0,4999.99,DTD,81.0971,0.5972,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,5000.0,99999.99,DTD,81.0971,0.5673,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,0.0,4.99,DTP,81.0971,0.6069,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,5.0,9.99,DTP,81.0971,0.5766,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,10.0,24.99,DTP,81.0971,0.5477,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,25.0,49.99,DTP,81.0971,0.5203,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,50.0,99.99,DTP,81.0971,0.4943,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,100.0,299.99,DTP,81.0971,0.4696,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,300.0,499.99,DTP,81.0971,0.4461,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,500.0,999.99,DTP,81.0971,0.4238,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,1000.0,4999.99,DTP,81.0971,0.4026,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT04,5000.0,99999.99,DTP,81.0971,0.3825,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,0.0,4.99,DTD,81.0971,0.7533,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,5.0,9.99,DTD,81.0971,0.7156,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,10.0,24.99,DTD,81.0971,0.6799,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,25.0,49.99,DTD,81.0971,0.6459,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,50.0,99.99,DTD,81.0971,0.6136,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,100.0,299.99,DTD,81.0971,0.5829,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,300.0,499.99,DTD,81.0971,0.5537,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,500.0,999.99,DTD,81.0971,0.5261,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,1000.0,4999.99,DTD,81.0971,0.4998,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,5000.0,99999.99,DTD,81.0971,0.4748,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,0.0,4.99,DTP,81.0971,4.3413,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,5.0,9.99,DTP,81.0971,4.1243,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,10.0,24.99,DTP,81.0971,3.9181,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,25.0,49.99,DTP,81.0971,3.7222,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,50.0,99.99,DTP,81.0971,3.536,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,100.0,299.99,DTP,81.0971,3.3592,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,300.0,499.99,DTP,81.0971,3.1913,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,500.0,999.99,DTP,81.0971,3.0317,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,1000.0,4999.99,DTP,81.0971,2.8801,AIR,0,CTYPE_06
CARRIER_06,PORT01,PORT03,5000.0,99999.99,DTP,81.0971,2.7361,AIR,0,CTYPE_06
CARRIER_07,PORT03,PORT02,0.0,4.99,DTD,155.6166,0.1393,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,5.0,9.99,DTD,155.6166,0.1324,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,10.0,24.99,DTD,155.6166,0.1258,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,25.0,49.99,DTD,155.6166,0.1195,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,50.0,99.99,DTD,155.6166,0.1135,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,100.0,299.99,DTD,155.6166,0.1078,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,300.0,499.99,DTD,155.6166,0.1024,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,500.0,999.99,DTD,155.6166,0.0973,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,1000.0,4999.99,DTD,155.6166,0.0924,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,5000.0,99999.99,DTD,155.6166,0.0878,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,0.0,4.99,DTP,155.6166,0.2427,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,5.0,9.99,DTP,155.6166,0.2306,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,10.0,24.99,DTP,155.6166,0.2191,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,25.0,49.99,DTP,155.6166,0.2081,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,50.0,99.99,DTP,155.6166,0.1977,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,100.0,299.99,DTP,155.6166,0.1878,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,300.0,499.99,DTP,155.6166,0.1784,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,500.0,999.99,DTP,155.6166,0.1695,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,1000.0,4999.99,DTP,155.6166,0.161,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,5000.0,99999.99,DTP,155.6166,0.153,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,0.0,4.99,CRF,155.6166,0.1569,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,5.0,9.99,CRF,155.6166,0.149,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,10.0,24.99,CRF,155.6166,0.1416,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,25.0,49.99,CRF,155.6166,0.1345,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,50.0,99.99,CRF,155.6166,0.1278,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,100.0,299.99,CRF,155.6166,0.1214,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,300.0,499.99,CRF,155.6166,0.1153,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,500.0,999.99,CRF,155.6166,0.1096,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,1000.0,4999.99,CRF,155.6166,0.1041,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT02,5000.0,99999.99,CRF,155.6166,0.0989,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,0.0,4.99,DTD,155.6166,0.1602,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,5.0,9.99,DTD,155.6166,0.1522,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,10.0,24.99,DTD,155.6166,0.1446,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,25.0,49.99,DTD,155.6166,0.1373,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,50.0,99.99,DTD,155.6166,0.1305,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,100.0,299.99,DTD,155.6166,0.1239,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,300.0,499.99,DTD,155.6166,0.1178,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,500.0,999.99,DTD,155.6166,0.1119,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,1000.0,4999.99,DTD,155.6166,0.1063,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,5000.0,99999.99,DTD,155.6166,0.101,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,0.0,4.99,DTP,155.6166,0.2969,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,5.0,9.99,DTP,155.6166,0.2821,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,10.0,24.99,DTP,155.6166,0.268,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,25.0,49.99,DTP,155.6166,0.2546,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,50.0,99.99,DTP,155.6166,0.2419,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,100.0,299.99,DTP,155.6166,0.2298,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,300.0,499.99,DTP,155.6166,0.2183,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,500.0,999.99,DTP,155.6166,0.2074,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,1000.0,4999.99,DTP,155.6166,0.197,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,5000.0,99999.99,DTP,155.6166,0.1871,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,0.0,4.99,CRF,155.6166,0.062,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,5.0,9.99,CRF,155.6166,0.0589,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,10.0,24.99,CRF,155.6166,0.056,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,25.0,49.99,CRF,155.6166,0.0532,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,50.0,99.99,CRF,155.6166,0.0505,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,100.0,299.99,CRF,155.6166,0.048,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,300.0,499.99,CRF,155.6166,0.0456,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,500.0,999.99,CRF,155.6166,0.0433,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,1000.0,4999.99,CRF,155.6166,0.0412,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT04,5000.0,99999.99,CRF,155.6166,0.0391,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,0.0,4.99,DTD,155.6166,0.2526,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,5.0,9.99,DTD,155.6166,0.24,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,10.0,24.99,DTD,155.6166,0.228,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,25.0,49.99,DTD,155.6166,0.2166,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,50.0,99.99,DTD,155.6166,0.2057,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,100.0,299.99,DTD,155.6166,0.1955,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,300.0,499.99,DTD,155.6166,0.1857,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,500.0,999.99,DTD,155.6166,0.1764,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,1000.0,4999.99,DTD,155.6166,0.1676,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,5000.0,99999.99,DTD,155.6166,0.1592,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,0.0,4.99,DTP,155.6166,0.0345,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,5.0,9.99,DTP,155.6166,0.0328,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,10.0,24.99,DTP,155.6166,0.0311,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,25.0,49.99,DTP,155.6166,0.0296,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,50.0,99.99,DTP,155.6166,0.0281,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,100.0,299.99,DTP,155.6166,0.0267,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,300.0,499.99,DTP,155.6166,0.0254,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,500.0,999.99,DTP,155.6166,0.0241,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,1000.0,4999.99,DTP,155.6166,0.0229,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,5000.0,99999.99,DTP,155.6166,0.0217,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,0.0,4.99,CRF,155.6166,0.1537,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,5.0,9.99,CRF,155.6166,0.1461,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,10.0,24.99,CRF,155.6166,0.1388,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,25.0,49.99,CRF,155.6166,0.1318,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,50.0,99.99,CRF,155.6166,0.1252,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,100.0,299.99,CRF,155.6166,0.119,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,300.0,499.99,CRF,155.6166,0.113,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,500.0,999.99,CRF,155.6166,0.1074,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,1000.0,4999.99,CRF,155.6166,0.102,SEA,18,CTYPE_07
CARRIER_07,PORT03,PORT07,5000.0,99999.99,CRF,155.6166,0.0969,SEA,18,CTYPE_07
CARRIER_08,PORT06,PORT02,0.0,4.99,DTD,109.7701,3.5835,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,5.0,9.99,DTD,109.7701,3.4043,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,10.0,24.99,DTD,109.7701,3.2341,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,25.0,49.99,DTD,109.7701,3.0724,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,50.0,99.99,DTD,109.7701,2.9188,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,100.0,299.99,DTD,109.7701,2.7728,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,300.0,499.99,DTD,109.7701,2.6342,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,500.0,999.99,DTD,109.7701,2.5025,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,1000.0,4999.99,DTD,109.7701,2.3773,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,5000.0,99999.99,DTD,109.7701,2.2585,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,0.0,4.99,DTP,109.7701,1.6849,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,5.0,9.99,DTP,109.7701,1.6007,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,10.0,24.99,DTP,109.7701,1.5206,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,25.0,49.99,DTP,109.7701,1.4446,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,50.0,99.99,DTP,109.7701,1.3724,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,100.0,299.99,DTP,109.7701,1.3038,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,300.0,499.99,DTP,109.7701,1.2386,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,500.0,999.99,DTP,109.7701,1.1766,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,1000.0,4999.99,DTP,109.7701,1.1178,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT02,5000.0,99999.99,DTP,109.7701,1.0619,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,0.0,4.99,DTD,109.7701,2.3836,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,5.0,9.99,DTD,109.7701,2.2644,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,10.0,24.99,DTD,109.7701,2.1512,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,25.0,49.99,DTD,109.7701,2.0436,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,50.0,99.99,DTD,109.7701,1.9414,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,100.0,299.99,DTD,109.7701,1.8444,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,300.0,499.99,DTD,109.7701,1.7522,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,500.0,999.99,DTD,109.7701,1.6645,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,1000.0,4999.99,DTD,109.7701,1.5813,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,5000.0,99999.99,DTD,109.7701,1.5023,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,0.0,4.99,DTP,109.7701,2.1496,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,5.0,9.99,DTP,109.7701,2.0421,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,10.0,24.99,DTP,109.7701,1.94,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,25.0,49.99,DTP,109.7701,1.843,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,50.0,99.99,DTP,109.7701,1.7509,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,100.0,299.99,DTP,109.7701,1.6633,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,300.0,499.99,DTP,109.7701,1.5802,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,500.0,999.99,DTP,109.7701,1.5012,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,1000.0,4999.99,DTP,109.7701,1.4261,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT03,5000.0,99999.99,DTP,109.7701,1.3548,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,0.0,4.99,DTD,109.7701,2.8465,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,5.0,9.99,DTD,109.7701,2.7042,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,10.0,24.99,DTD,109.7701,2.569,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,25.0,49.99,DTD,109.7701,2.4405,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,50.0,99.99,DTD,109.7701,2.3185,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,100.0,299.99,DTD,109.7701,2.2026,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,300.0,499.99,DTD,109.7701,2.0924,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,500.0,999.99,DTD,109.7701,1.9878,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,1000.0,4999.99,DTD,109.7701,1.8884,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,5000.0,99999.99,DTD,109.7701,1.794,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,0.0,4.99,DTP,109.7701,2.58,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,5.0,9.99,DTP,109.7701,2.451,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,10.0,24.99,DTP,109.7701,2.3285,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,25.0,49.99,DTP,109.7701,2.212,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,50.0,99.99,DTP,109.7701,2.1014,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,100.0,299.99,DTP,109.7701,1.9964,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,300.0,499.99,DTP,109.7701,1.8966,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,500.0,999.99,DTP,109.7701,1.8017,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,1000.0,4999.99,DTP,109.7701,1.7116,AIR,2,CTYPE_08
CARRIER_08,PORT06,PORT07,5000.0,99999.99,DTP,109.7701,1.6261,AIR,2,CTYPE_08
CARRIER_09,PORT06,PORT04,0.0,4.99,DTD,59.4209,1.6288,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,5.0,9.99,DTD,59.4209,1.5474,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,10.0,24.99,DTD,59.4209,1.47,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,25.0,49.99,DTD,59.4209,1.3965,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,50.0,99.99,DTD,59.4209,1.3267,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,100.0,299.99,DTD,59.4209,1.2604,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,300.0,499.99,DTD,59.4209,1.1973,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,500.0,999.99,DTD,59.4209,1.1375,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,1000.0,4999.99,DTD,59.4209,1.0806,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,5000.0,99999.99,DTD,59.4209,1.0266,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,0.0,4.99,DTP,59.4209,2.1427,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,5.0,9.99,DTP,59.4209,2.0356,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,10.0,24.99,DTP,59.4209,1.9338,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,25.0,49.99,DTP,59.4209,1.8371,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,50.0,99.99,DTP,59.4209,1.7453,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,100.0,299.99,DTP,59.4209,1.658,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,300.0,499.99,DTP,59.4209,1.5751,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,500.0,999.99,DTP,59.4209,1.4963,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,1000.0,4999.99,DTP,59.4209,1.4215,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT04,5000.0,99999.99,DTP,59.4209,1.3504,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,0.0,4.99,DTD,59.4209,1.1747,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,5.0,9.99,DTD,59.4209,1.116,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,10.0,24.99,DTD,59.4209,1.0602,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,25.0,49.99,DTD,59.4209,1.0072,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,50.0,99.99,DTD,59.4209,0.9568,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,100.0,299.99,DTD,59.4209,0.909,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,300.0,499.99,DTD,59.4209,0.8635,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,500.0,999.99,DTD,59.4209,0.8204,AIR,3,CTYPE_09
CARRIER_09,PORT06,PORT01,1000.0,4999.99,DTD,59.4209,0.7793,AIR,3,CTYPE_09
